2018-05-16 16:46:54,388 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/gateway/apigroup/batchRemove],methods=[POST]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.api.controller.ApiGroupController.remove(java.lang.Long[])
2018-05-16 16:46:54,389 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/gateway/apigroup/update]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.api.controller.ApiGroupController.update(io.github.tesla.ops.api.vo.ApiGroupVo)
2018-05-16 16:46:54,390 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/gateway/apigroup/list],methods=[GET]}" onto public io.github.tesla.ops.system.domain.PageDO<io.github.tesla.ops.api.vo.ApiGroupVo> io.github.tesla.ops.api.controller.ApiGroupController.list(java.util.Map<java.lang.String, java.lang.Object>)
2018-05-16 16:46:54,390 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/gateway/apigroup/save],methods=[POST]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.api.controller.ApiGroupController.save(io.github.tesla.ops.api.vo.ApiGroupVo)
2018-05-16 16:46:54,391 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/gateway/apigroup/edit/{id}],methods=[GET]}" onto public java.lang.String io.github.tesla.ops.api.controller.ApiGroupController.edit(java.lang.Long,org.springframework.ui.Model)
2018-05-16 16:46:54,391 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/error]}" onto public java.lang.String io.github.tesla.ops.common.MainsiteErrorController.handleError()
2018-05-16 16:46:54,397 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/bizrule/add],methods=[GET]}" onto public java.lang.String io.github.tesla.ops.filter.controller.BizRuleController.add()
2018-05-16 16:46:54,398 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/bizrule/list],methods=[GET]}" onto public io.github.tesla.ops.system.domain.PageDO<io.github.tesla.ops.filter.vo.FilterRuleVo> io.github.tesla.ops.filter.controller.BizRuleController.list(java.util.Map<java.lang.String, java.lang.Object>)
2018-05-16 16:46:54,399 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/bizrule],methods=[GET]}" onto public java.lang.String io.github.tesla.ops.filter.controller.BizRuleController.rule()
2018-05-16 16:46:54,399 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/bizrule/template/{template}],methods=[GET]}" onto public java.lang.String io.github.tesla.ops.filter.controller.BizRuleController.template(java.lang.String)
2018-05-16 16:46:54,400 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/bizrule/validate]}" onto public java.lang.Boolean io.github.tesla.ops.filter.controller.BizRuleController.validate(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.UnsupportedEncodingException
2018-05-16 16:46:54,401 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/bizrule/edit/{id}],methods=[GET]}" onto public java.lang.String io.github.tesla.ops.filter.controller.BizRuleController.edit(java.lang.Long,org.springframework.ui.Model)
2018-05-16 16:46:54,401 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/bizrule/remove],methods=[POST]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.filter.controller.ShareRuleController.remove(java.lang.Long)
2018-05-16 16:46:54,402 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/bizrule/batchRemove],methods=[POST]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.filter.controller.ShareRuleController.remove(java.lang.Long[])
2018-05-16 16:46:54,402 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/bizrule/update]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.filter.controller.ShareRuleController.update(io.github.tesla.ops.filter.vo.FilterRuleVo)
2018-05-16 16:46:54,403 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/bizrule/save],methods=[POST]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.filter.controller.ShareRuleController.save(io.github.tesla.ops.filter.vo.FilterRuleVo)
2018-05-16 16:46:54,406 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/sharerule/add],methods=[GET]}" onto public java.lang.String io.github.tesla.ops.filter.controller.ShareRuleController.add()
2018-05-16 16:46:54,406 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/sharerule/remove],methods=[POST]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.filter.controller.ShareRuleController.remove(java.lang.Long)
2018-05-16 16:46:54,407 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/sharerule/batchRemove],methods=[POST]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.filter.controller.ShareRuleController.remove(java.lang.Long[])
2018-05-16 16:46:54,407 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/sharerule/update]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.filter.controller.ShareRuleController.update(io.github.tesla.ops.filter.vo.FilterRuleVo)
2018-05-16 16:46:54,407 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/sharerule/list],methods=[GET]}" onto public io.github.tesla.ops.system.domain.PageDO<io.github.tesla.ops.filter.vo.FilterRuleVo> io.github.tesla.ops.filter.controller.ShareRuleController.list(java.util.Map<java.lang.String, java.lang.Object>)
2018-05-16 16:46:54,408 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/sharerule/save],methods=[POST]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.filter.controller.ShareRuleController.save(io.github.tesla.ops.filter.vo.FilterRuleVo)
2018-05-16 16:46:54,408 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/sharerule],methods=[GET]}" onto public java.lang.String io.github.tesla.ops.filter.controller.ShareRuleController.rule()
2018-05-16 16:46:54,409 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/filter/sharerule/edit/{id}],methods=[GET]}" onto public java.lang.String io.github.tesla.ops.filter.controller.ShareRuleController.edit(java.lang.Long,org.springframework.ui.Model)
2018-05-16 16:46:54,415 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/dept/add/{pId}],methods=[GET]}" onto java.lang.String io.github.tesla.ops.system.controller.DeptController.add(java.lang.Long,org.springframework.ui.Model)
2018-05-16 16:46:54,415 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/dept/remove],methods=[POST]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.system.controller.DeptController.remove(java.lang.Long)
2018-05-16 16:46:54,416 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/dept/batchRemove],methods=[POST]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.system.controller.DeptController.remove(java.lang.Long[])
2018-05-16 16:46:54,416 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/dept/update]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.system.controller.DeptController.update(io.github.tesla.ops.system.domain.DeptDO)
2018-05-16 16:46:54,417 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/dept/list],methods=[GET]}" onto public java.util.List<io.github.tesla.ops.system.domain.DeptDO> io.github.tesla.ops.system.controller.DeptController.list()
2018-05-16 16:46:54,417 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/dept/save],methods=[POST]}" onto public io.github.tesla.ops.common.CommonResponse io.github.tesla.ops.system.controller.DeptController.save(io.github.tesla.ops.system.domain.DeptDO)
2018-05-16 16:46:54,418 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping:543 - Mapped "{[/sys/dept/tree],methods=[GET]}" onto public io.github.tesla.ops.system.domain.Tree<io.github.tesla.ops.system.domain.DeptDO> io.github.tesla.ops.system.controller.DeptController.tree()
